"CO_MUNICIPIO";"NO_MUNICIPIO";"CO_SIGLA_ESTADO";"TP_CADASTRO";"TP_PACTO";"TP_ENVIA";"TP_ENVIA_CNES";"TP_CIB_SAS";"TP_PLENO_ORIGEM";"TP_MAC";"NU_POPULACAO";"NU_DENSIDADE";"CMTP_INICIO_MAC"
"250937";"MATO GROSSO";"PB";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"250950";"MONTADAS";"PB";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"250980";"MULUNGU";"PB";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"251000";"NAZAREZINHO";"PB";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"251010";"NOVA FLORESTA";"PB";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"251040";"OLHO D'AGUA";"PB";"S";"S";"1";"S";"S";"N";"S";"";"1";"102018"
"251070";"PASSAGEM";"PB";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"251090";"PAULISTA";"PB";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"251120";"PEDRAS DE FOGO";"PB";"S";"S";"1";"S";"S";"S";"S";"";"1";"032018"
"251130";"PIANCO";"PB";"S";"S";"1";"S";"S";"S";"S";"";"1";"032018"
"251160";"PILOES";"PB";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"251180";"PIRPIRITUBA";"PB";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"251190";"PITIMBU";"PB";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"251207";"POCO DE JOSE DE MOURA";"PB";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"251250";"QUEIMADAS";"PB";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"251260";"QUIXABA";"PB";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"251274";"RIACHAO";"PB";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"251276";"RIACHAO DO POCO";"PB";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"251280";"RIACHO DOS CAVALOS";"PB";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"251290";"RIO TINTO";"PB";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"251315";"SANTA CECILIA";"PB";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"251320";"SANTA CRUZ";"PB";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"251330";"SANTA HELENA";"PB";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"251340";"SANTA LUZIA";"PB";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"251365";"SANTAREM";"PB";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"251370";"SANTA RITA";"PB";"S";"S";"1";"S";"S";"S";"S";"";"1";"032018"
"251380";"SANTA TERESINHA";"PB";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"251385";"SANTO ANDRE";"PB";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"251390";"SAO BENTO";"PB";"S";"S";"1";"S";"S";"S";"S";"";"1";"032018"
"251410";"SAO JOAO DO TIGRE";"PB";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"251420";"SAO JOSE DA LAGOA TAPADA";"PB";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"251445";"SAO JOSE DOS RAMOS";"PB";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"251450";"SAO JOSE DE PIRANHAS";"PB";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"251455";"SAO JOSE DE PRINCESA";"PB";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"251465";"SAO JOSE DO BREJO DO CRUZ";"PB";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"251490";"SAO MAMEDE";"PB";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"251510";"SAO SEBASTIAO DE LAGOA DE ROCA";"PB";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"251540";"SERIDO";"PB";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"251570";"SERRA GRANDE";"PB";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"251580";"SERRA REDONDA";"PB";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"251593";"SERTAOZINHO";"PB";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"251597";"SOBRADO";"PB";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"251640";"TACIMA";"PB";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"251670";"TEIXEIRA";"PB";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"251680";"TRIUNFO";"PB";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"270350";"JACUIPE";"AL";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"270360";"JAPARATINGA";"AL";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"270370";"JARAMATAIA";"AL";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"270420";"LIMOEIRO DE ANADIA";"AL";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"270450";"MARAGOGI";"AL";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"270460";"MARAVILHA";"AL";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"270480";"MARIBONDO";"AL";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"270490";"MAR VERMELHO";"AL";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"270520";"MESSIAS";"AL";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"270540";"MONTEIROPOLIS";"AL";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"270550";"MURICI";"AL";"S";"S";"1";"S";"S";"S";"S";"";"1";"032018"
"270570";"OLHO D'AGUA DAS FLORES";"AL";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"270580";"OLHO D'AGUA DO CASADO";"AL";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"270600";"OLIVENCA";"AL";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"270610";"OURO BRANCO";"AL";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"270640";"PAO DE ACUCAR";"AL";"S";"S";"1";"S";"S";"S";"S";"";"1";"032018"
"270644";"PARIPUEIRA";"AL";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"270680";"PIACABUCU";"AL";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"270690";"PILAR";"AL";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"270720";"POCO DAS TRINCHEIRAS";"AL";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"270750";"PORTO REAL DO COLEGIO";"AL";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"270760";"QUEBRANGULO";"AL";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"270780";"ROTEIRO";"AL";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"270800";"SANTANA DO IPANEMA";"AL";"S";"S";"1";"S";"S";"S";"S";"";"1";"032018"
"270810";"SANTANA DO MUNDAU";"AL";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"270830";"SAO JOSE DA LAJE";"AL";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"270880";"SAO SEBASTIAO";"AL";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"270895";"SENADOR RUI PALMEIRA";"AL";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"270900";"TANQUE D'ARCA";"AL";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"270915";"TEOTONIO VILELA";"AL";"S";"S";"1";"S";"S";"S";"S";"";"1";"032018"
"270930";"UNIAO DOS PALMARES";"AL";"S";"S";"1";"S";"S";"S";"S";"";"1";"032018"
"270940";"VICOSA";"AL";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"280040";"ARAUA";"SE";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"280050";"AREIA BRANCA";"SE";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"280070";"BREJO GRANDE";"SE";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"280100";"CAMPO DO BRITO";"SE";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"280130";"CAPELA";"SE";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"280150";"CARMOPOLIS";"SE";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"280160";"CEDRO DE SAO JOAO";"SE";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"280170";"CRISTINAPOLIS";"SE";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"280220";"FEIRA NOVA";"SE";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"280240";"GARARU";"SE";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"280250";"GENERAL MAYNARD";"SE";"S";"S";"1";"S";"S";"N";"S";"";"1";"102018"
"280270";"ILHA DAS FLORES";"SE";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"280280";"INDIAROBA";"SE";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"280320";"ITAPORANGA D'AJUDA";"SE";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"280330";"JAPARATUBA";"SE";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"280360";"LARANJEIRAS";"SE";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"280380";"MALHADA DOS BOIS";"SE";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"280410";"MOITA BONITA";"SE";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"280420";"MONTE ALEGRE DE SERGIPE";"SE";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"280440";"NEOPOLIS";"SE";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"280450";"NOSSA SENHORA DA GLORIA";"SE";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"280470";"NOSSA SENHORA DE LOURDES";"SE";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"280480";"NOSSA SENHORA DO SOCORRO";"SE";"S";"S";"1";"S";"S";"S";"S";"";"1";"032018"
"280490";"PACATUBA";"SE";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"280530";"PIRAMBU";"SE";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"280550";"POCO VERDE";"SE";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"280580";"RIACHAO DO DANTAS";"SE";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"280610";"ROSARIO DO CATETE";"SE";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"280620";"SALGADO";"SE";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"280640";"SANTANA DO SAO FRANCISCO";"SE";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"280660";"SANTO AMARO DAS BROTAS";"SE";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"280690";"SAO FRANCISCO";"SE";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"280710";"SIMAO DIAS";"SE";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"280720";"SIRIRI";"SE";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"280750";"TOMAR DO GERU";"SE";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"280760";"UMBAUBA";"SE";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"290010";"ABAIRA";"BA";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"290035";"ADUSTINA";"BA";"S";"S";"1";"S";"S";"N";"S";"";"1";"102018"
"290050";"ERICO CARDOSO";"BA";"S";"S";"1";"S";"S";"N";"S";"";"1";"102018"
"290080";"ALCOBACA";"BA";"S";"S";"1";"S";"S";"N";"S";"";"";"032018"
"290100";"AMARGOSA";"BA";"S";"S";"1";"S";"S";"S";"S";"";"1";"032018"
"290135";"ANDORINHA";"BA";"S";"S";"1";"S";"S";"N";"S";"";"";"032018"
"290150";"ANGUERA";"BA";"S";"S";"1";"S";"S";"N";"S";"";"1";"102018"
"290170";"ANTONIO CARDOSO";"BA";"S";"S";"1";"S";"S";"N";"S";"";"1";"102018"
"290190";"APORA";"BA";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"290205";"ARACAS";"BA";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"290210";"ARACI";"BA";"S";"S";"1";"S";"S";"N";"S";"";"";"032018"
"290225";"ARATACA";"BA";"S";"S";"1";"S";"S";"N";"S";"";"1";"082018"
"290240";"AURELINO LEAL";"BA";"S";"S";"1";"S";"S";"N";"S";"";"1";"102018"
"290250";"BAIANOPOLIS";"BA";"S";"S";"1";"S";"S";"N";"S";"";"4";"032018"
"290265";"BANZAE";"BA";"S";"S";"1";"S";"S";"N";"S";"";"1";"102018"
"290290";"BARRA DO CHOCA";"BA";"S";"S";"1";"S";"S";"S";"S";"";"1";"032018"
"290310";"BARRA DO ROCHA";"BA";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"290320";"BARREIRAS";"BA";"S";"S";"1";"S";"S";"S";"S";"";"";"032018"
"290330";"BARRO PRETO";"BA";"S";"S";"1";"S";"S";"N";"S";"";"1";"102018"
"290410";"BOQUIRA";"BA";"S";"S";"1";"S";"S";"N";"S";"";"";"032018"
"290450";"BROTAS DE MACAUBAS";"BA";"S";"S";"1";"S";"S";"N";"S";"";"5";"032018"
"290460";"BRUMADO";"BA";"S";"S";"1";"S";"S";"S";"S";"";"";"032018"
"290470";"BUERAREMA";"BA";"S";"S";"1";"S";"S";"N";"S";"";"1";"102018"
"290475";"BURITIRAMA";"BA";"S";"S";"1";"S";"S";"N";"S";"";"5";"032018"
"290485";"CABACEIRAS DO PARAGUACU";"BA";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"290530";"CAFARNAUM";"BA";"S";"S";"1";"S";"S";"N";"S";"";"1";"102018"
"290540";"CAIRU";"BA";"S";"S";"1";"S";"S";"N";"S";"";"1";"102018"
"290550";"CALDEIRAO GRANDE";"BA";"S";"S";"1";"S";"S";"N";"S";"";"1";"102018"
"290580";"CAMAMU";"BA";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"290610";"CANAPOLIS";"BA";"S";"S";"1";"S";"S";"N";"S";"";"1";"102018"
"354940";"SAO JOAQUIM DA BARRA";"SP";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"110001";"ALTA FLORESTA D'OESTE";"RO";"S";"S";"1";"S";"S";"S";"S";"29437";"3";"032018"
"110005";"CEREJEIRAS";"RO";"S";"S";"1";"S";"S";"S";"S";"17215";"6";"032018"
"110006";"COLORADO DO OESTE";"RO";"S";"S";"1";"S";"S";"N";"S";"18354";"";"032018"
"110007";"CORUMBIARA";"RO";"S";"S";"1";"S";"S";"N";"S";"9949";"3";"032018"
"110008";"COSTA MARQUES";"RO";"S";"S";"1";"S";"S";"N";"S";"12551";"1";"032018"
"110012";"JI-PARANA";"RO";"S";"S";"1";"S";"S";"S";"S";"";"";"032018"
"110015";"OURO PRETO DO OESTE";"RO";"S";"S";"1";"S";"S";"S";"S";"40879";"";"032018"
"110025";"PRESIDENTE MEDICI";"RO";"S";"S";"1";"S";"S";"S";"S";"25461";"";"032018"
"110026";"RIO CRESPO";"RO";"S";"S";"1";"S";"S";"N";"S";"3751";"2";"032018"
"110032";"SAO MIGUEL DO GUAPORE";"RO";"S";"S";"1";"S";"S";"N";"S";"31198";"3";"032018"
"110045";"BURITIS";"RO";"S";"S";"1";"S";"S";"N";"S";"48229";"";"032018"
"110050";"NOVO HORIZONTE DO OESTE";"RO";"S";"S";"1";"S";"S";"N";"S";"12916";"1";"032018"
"110070";"CAMPO NOVO DE RONDONIA";"RO";"S";"S";"1";"S";"S";"N";"S";"20291";"4";"032018"
"110080";"CANDEIAS DO JAMARI";"RO";"S";"S";"1";"S";"S";"N";"S";"19262";"2";"032018"
"110094";"CUJUBIM";"RO";"S";"S";"1";"S";"S";"N";"S";"10902";"4";"032018"
"110110";"ITAPUA DO OESTE";"RO";"S";"S";"1";"S";"S";"N";"S";"8699";"2";"032018"
"110130";"MIRANTE DA SERRA";"RO";"S";"S";"1";"S";"S";"S";"S";"14948";"";"032018"
"110140";"MONTE NEGRO";"RO";"S";"S";"1";"S";"S";"N";"S";"16957";"6";"032018"
"110143";"NOVA UNIAO";"RO";"S";"S";"1";"S";"S";"N";"S";"9766";"1";"032018"
"110147";"PRIMAVERA DE RONDONIA";"RO";"S";"S";"1";"S";"S";"N";"S";"4405";"1";"032018"
"110148";"SAO FELIPE D'OESTE";"RO";"S";"S";"1";"S";"S";"N";"S";"7290";"1";"032018"
"110150";"SERINGUEIRAS";"RO";"S";"S";"1";"S";"S";"N";"S";"17477";"5";"032018"
"110175";"VALE DO ANARI";"RO";"S";"S";"1";"S";"S";"N";"S";"11566";"3";"032018"
"120001";"ACRELANDIA";"AC";"S";"S";"1";"S";"S";"N";"S";"25126";"7";"032018"
"120010";"BRASILEIA";"AC";"S";"S";"1";"S";"S";"N";"S";"20812";"4";"032018"
"120017";"CAPIXABA";"AC";"S";"S";"1";"S";"S";"N";"S";"9759";"5";"032018"
"120025";"EPITACIOLANDIA";"AC";"S";"S";"1";"S";"S";"N";"S";"14625";"8";"032018"
"120032";"JORDAO";"AC";"S";"S";"1";"S";"S";"N";"S";"4662";"1";"032018"
"120039";"PORTO WALTER";"AC";"S";"S";"1";"S";"S";"N";"S";"5995";"1";"032018"
"120040";"RIO BRANCO";"AC";"S";"S";"1";"S";"S";"N";"S";"";"";"032018"
"120043";"SANTA ROSA DO PURUS";"AC";"S";"S";"1";"S";"S";"N";"S";"3715";"1";"102018"
"120045";"SENADOR GUIOMARD";"AC";"S";"S";"1";"S";"S";"N";"S";"21872";"";"102018"
"120070";"XAPURI";"AC";"S";"S";"1";"S";"S";"N";"S";"18777";"3";"102018"
"130008";"ANAMA";"AM";"S";"S";"1";"S";"S";"N";"S";"6949";"3";"052018"
"130010";"ANORI";"AM";"S";"S";"1";"S";"S";"N";"S";"12990";"2";"052018"
"130040";"BARCELOS";"AM";"S";"S";"1";"S";"S";"N";"S";"33633";"1";"052018"
"130060";"BENJAMIN CONSTANT";"AM";"S";"S";"1";"S";"S";"S";"S";"26873";"3";"032018"
"130063";"BERURI";"AM";"S";"S";"1";"S";"S";"N";"S";"14044";"1";"052018"
"130080";"BORBA";"AM";"S";"S";"1";"S";"S";"N";"S";"38333";"1";"032018"
"130100";"CARAUARI";"AM";"S";"S";"1";"S";"S";"N";"S";"27897";"1";"052018"
"130110";"CAREIRO";"AM";"S";"S";"1";"S";"S";"N";"S";"26175";"5";"052018"
"130130";"CODAJAS";"AM";"S";"S";"1";"S";"S";"N";"S";"20407";"1";"032018"
"130140";"EIRUNEPE";"AM";"S";"S";"1";"S";"S";"N";"S";"30137";"2";"032018"
"130165";"GUAJARA";"AM";"S";"S";"1";"S";"S";"N";"S";"12420";"2";"032018"
"130170";"HUMAITA";"AM";"S";"S";"1";"S";"S";"S";"S";"29258";"1";"032018"
"130180";"IPIXUNA";"AM";"S";"S";"1";"S";"S";"N";"S";"18202";"1";"052018"
"130195";"ITAMARATI";"AM";"S";"S";"1";"S";"S";"N";"S";"7919";"1";"052018"
"130220";"JURUA";"AM";"S";"S";"1";"S";"S";"N";"S";"7687";"1";"052018"
"130240";"LABREA";"AM";"S";"S";"1";"S";"S";"N";"S";"26612";"1";"052018"
"130250";"MANACAPURU";"AM";"S";"S";"1";"S";"S";"S";"S";"86560";"";"032018"
"130260";"MANAUS";"AM";"S";"S";"1";"S";"S";"N";"S";"";"";"032018"
"130300";"NHAMUNDA";"AM";"S";"S";"1";"S";"S";"N";"S";"16864";"1";"052018"
"130310";"NOVA OLINDA DO NORTE";"AM";"S";"S";"1";"S";"S";"N";"S";"34386";"5";"032018"
"130350";"PAUINI";"AM";"S";"S";"1";"S";"S";"N";"S";"17543";"1";"052018"
"130370";"SANTO ANTONIO DO ICA";"AM";"S";"S";"1";"S";"S";"N";"S";"36098";"2";"032018"
"130390";"SAO PAULO DE OLIVENCA";"AM";"S";"S";"1";"S";"S";"N";"S";"29916";"2";"032018"
"130400";"SILVES";"AM";"S";"S";"1";"S";"S";"N";"S";"9278";"2";"052018"
"130406";"TABATINGA";"AM";"S";"S";"1";"S";"S";"N";"S";"45085";"";"032018"
"130423";"TONANTINS";"AM";"S";"S";"1";"S";"S";"N";"S";"19439";"3";"032018"
"130426";"UARINI";"AM";"S";"S";"1";"S";"S";"N";"S";"14273";"1";"052018"
"130440";"URUCURITUBA";"AM";"S";"S";"1";"S";"S";"N";"S";"8386";"6";"052018"
"140017";"CANTA";"RR";"S";"S";"1";"S";"S";"N";"S";"16246";"1";"032018"
"140020";"CARACARAI";"RR";"S";"S";"1";"S";"S";"N";"S";"26519";"1";"032018"
"140030";"MUCAJAI";"RR";"S";"S";"1";"S";"S";"N";"S";"13314";"1";"032018"
"140047";"RORAINOPOLIS";"RR";"S";"S";"1";"S";"S";"N";"S";"28405";"1";"032018"
"140050";"SAO JOAO DA BALIZA";"RR";"S";"S";"1";"S";"S";"N";"S";"5938";"1";"032018"
"150013";"ABEL FIGUEIREDO";"PA";"S";"S";"1";"S";"S";"N";"S";"7131";"1";"032018"
"150020";"ACARA";"PA";"S";"S";"1";"S";"S";"S";"S";"64050";"";"032018"
"150030";"AFUA";"PA";"S";"S";"1";"S";"S";"N";"S";"36524";"4";"102018"
"150060";"ALTAMIRA";"PA";"S";"S";"1";"S";"S";"N";"S";"90141";"1";"032018"
"150080";"ANANINDEUA";"PA";"S";"S";"1";"S";"S";"S";"S";"";"3";"032018"
"150090";"AUGUSTO CORREA";"PA";"S";"S";"1";"S";"S";"N";"S";"38410";"";"102018"
"150100";"AVEIRO";"PA";"S";"S";"1";"S";"S";"N";"S";"31241";"1";"102018"
"150145";"BELTERRA";"PA";"S";"S";"1";"S";"S";"N";"S";"17659";"3";"032018"
"150157";"BOM JESUS DO TOCANTINS";"PA";"S";"S";"1";"S";"S";"N";"S";"14508";"5";"032018"
"150170";"BRAGANCA";"PA";"S";"S";"1";"S";"S";"N";"S";"";"";"032018"
"150172";"BRASIL NOVO";"PA";"S";"S";"1";"S";"S";"N";"S";"22070";"3";"032018"
"150210";"CAMETA";"PA";"S";"S";"1";"S";"S";"S";"S";"";"";"032018"
"150230";"CAPITAO POCO";"PA";"S";"S";"1";"S";"S";"N";"S";"57568";"";"032018"
"150240";"CASTANHAL";"PA";"S";"S";"1";"S";"S";"S";"S";"";"";"032018"
"150250";"CHAVES";"PA";"S";"S";"1";"S";"S";"N";"S";"17313";"1";"032018"
"150277";"CURIONOPOLIS";"PA";"S";"S";"1";"S";"S";"N";"S";"14089";"8";"032018"
"150280";"CURRALINHO";"PA";"S";"S";"1";"S";"S";"N";"S";"23573";"7";"032018"
"150285";"CURUA";"PA";"S";"S";"1";"S";"S";"N";"S";"11517";"8";"102018"
"150290";"CURUCA";"PA";"S";"S";"1";"S";"S";"N";"S";"38319";"1";"032018"
"150304";"FLORESTA DO ARAGUAIA";"PA";"S";"S";"1";"S";"S";"S";"S";"16770";"4";"032018"
"150310";"GURUPA";"PA";"S";"S";"1";"S";"S";"N";"S";"26150";"3";"032018"
"150320";"IGARAPE-ACU";"PA";"S";"S";"1";"S";"S";"N";"S";"36164";"1";"032018"
"150340";"INHANGAPI";"PA";"S";"S";"1";"S";"S";"N";"S";"8430";"1";"032018"
"150350";"IRITUIA";"PA";"S";"S";"1";"S";"S";"N";"S";"30080";"";"032018"
"150370";"ITUPIRANGA";"PA";"S";"S";"1";"S";"S";"S";"S";"74881";"5";"032018"
"150380";"JACUNDA";"PA";"S";"S";"1";"S";"S";"N";"S";"48724";"";"032018"
"290620";"CANARANA";"BA";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"290640";"CANDEAL";"BA";"S";"S";"1";"S";"S";"N";"S";"";"1";"102018"
"290650";"CANDEIAS";"BA";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"290660";"CANDIBA";"BA";"S";"S";"1";"S";"S";"N";"S";"";"1";"102018"
"290689";"CARAIBAS";"BA";"S";"S";"1";"S";"S";"N";"S";"";"9";"102018"
"290690";"CARAVELAS";"BA";"S";"S";"1";"S";"S";"N";"S";"";"9";"032018"
"290710";"CARINHANHA";"BA";"S";"S";"1";"S";"S";"N";"S";"";"";"032018"
"290780";"CICERO DANTAS";"BA";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"290790";"CIPO";"BA";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"290810";"COCOS";"BA";"S";"S";"1";"S";"S";"N";"S";"";"2";"032018"
"290820";"CONCEICAO DA FEIRA";"BA";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"290860";"CONDE";"BA";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"290870";"CONDEUBA";"BA";"S";"S";"1";"S";"S";"N";"S";"";"";"032018"
"290890";"CORACAO DE MARIA";"BA";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"290900";"CORDEIROS";"BA";"S";"S";"1";"S";"S";"N";"S";"";"1";"102018"
"290920";"CORONEL JOAO SA";"BA";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"290940";"COTEGIPE";"BA";"S";"S";"1";"S";"S";"N";"S";"";"3";"032018"
"290950";"CRAVOLANDIA";"BA";"S";"S";"1";"S";"S";"N";"S";"";"1";"102018"
"290990";"CURACA";"BA";"S";"S";"1";"S";"S";"N";"S";"";"5";"032018"
"291005";"DIAS D'AVILA";"BA";"S";"S";"1";"S";"S";"S";"S";"";"1";"032018"
"291010";"DOM BASILIO";"BA";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"291050";"ENTRE RIOS";"BA";"S";"S";"1";"S";"S";"N";"S";"";"";"032018"
"291070";"EUCLIDES DA CUNHA";"BA";"S";"S";"1";"S";"S";"N";"S";"";"";"032018"
"291072";"EUNAPOLIS";"BA";"S";"S";"1";"S";"S";"S";"S";"";"";"032018"
"291075";"FATIMA";"BA";"S";"S";"1";"S";"S";"N";"S";"";"1";"102018"
"291080";"FEIRA DE SANTANA";"BA";"S";"S";"1";"S";"S";"S";"S";"";"";"032018"
"291090";"FIRMINO ALVES";"BA";"S";"S";"1";"S";"S";"N";"S";"";"1";"102018"
"291100";"FLORESTA AZUL";"BA";"S";"S";"1";"S";"S";"N";"S";"";"1";"102018"
"291150";"GONGOGI";"BA";"S";"S";"1";"S";"S";"N";"S";"";"1";"102018"
"291160";"GOVERNADOR MANGABEIRA";"BA";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"291180";"GUARATINGA";"BA";"S";"S";"1";"S";"S";"N";"S";"";"9";"032018"
"291190";"IACU";"BA";"S";"S";"1";"S";"S";"N";"S";"";"";"032018"
"291220";"IBICOARA";"BA";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"291230";"IBICUI";"BA";"S";"S";"1";"S";"S";"N";"S";"";"";"102018"
"291290";"IBIRATAIA";"BA";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"291300";"IBITIARA";"BA";"S";"S";"1";"S";"S";"N";"S";"";"9";"102018"
"291310";"IBITITA";"BA";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"291345";"IGRAPIUNA";"BA";"S";"S";"1";"S";"S";"N";"S";"";"1";"102018"
